"T29505967","Validate My List rail asset has no limit","Eva Nyuli","C2479448","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2818","Critical User Journey","Fire TV","R109484","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Eva Nyuli","5/23/2023 7:11 AM","Regression",""
"T29505983","Add / Remove from My list on <pageName>","Eva Nyuli","C2482391","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2561","Critical User Journey","Fire TV","R109484","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Eva Nyuli","5/23/2023 7:08 AM","Regression",""
"T29506029","Validating an asset is being added/queued in the order in which it was added","Eva Nyuli","C2620746","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2818","Critical User Journey","Fire TV","R109484","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Eva Nyuli","5/23/2023 7:02 AM","Regression",""
"T29506010","Authenticated user- Validate the persistence of My list across different profiles when adding a new show","Eva Nyuli","C2611977","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1830","Critical User Journey","Fire TV","R109484","My List","0","","Passed","Eva Nyuli","5/23/2023 7:11 AM","Regression",""
"T29506011","Authenticated user- Validate the persistence of My list across different profiles","Eva Nyuli","C2612523","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1830","Critical User Journey","Fire TV","R109484","My List","0","","Passed","Eva Nyuli","5/23/2023 7:13 AM","Regression",""
"T29506028","Authenticated New User -Validating no My List rail on Home Page","Eva Nyuli","C2618646","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2818","Critical User Journey","Fire TV","R109484","My List","0","","Passed","Eva Nyuli","5/23/2023 6:59 AM","Regression",""
"T29506030","Validating Kids Profile adds/removes assets to My List","Eva Nyuli","C2620749","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2561","Critical User Journey","Fire TV","R109484","My List","0","","Passed","Eva Nyuli","5/23/2023 7:35 AM","Regression",""
"T29506043","Validating My List for Kids Profile - when ratings are changed","Eva Nyuli","C2621196","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2608","Critical User Journey","Fire TV","R109484","My List","0","","Passed","Eva Nyuli","5/23/2023 7:42 AM","Regression",""
"T29506025","Validate: Metadata on Continue Watching on MyStuff page","Elainejanis Dagdayan","C2617503","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2815","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 7:22 AM","Regression",""
"T29506022","Validate: Metadata on Continue Watching on HomePage","Elainejanis Dagdayan","C2617460","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","https://discoveryinc.atlassian.net/browse/ALLDTC-279","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 7:24 AM","Regression",""
"T29506004","Validate: My Stuff > Continue Watching tab behavior","Elainejanis Dagdayan","C2611044","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","https://discoveryinc.atlassian.net/browse/ALLDTC-279","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 7:27 AM","Regression",""
"T29505968","Premier episode tile appears on Continue watching rail when a new episode is added to the service","Elainejanis Dagdayan","C2479457","tested white house plumbers S1E3 then shows NEW S1E4 episode on CW","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2826","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 7:38 AM","Regression",""
"T29505973","Only one asset is displayed per show","Elainejanis Dagdayan","C2479723","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1818","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 8:05 AM","Regression",""
"T29505969","Fully watched show is not displayed in Continue watching rail","Elainejanis Dagdayan","C2479463","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2826","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 8:19 AM","Regression",""
"T29505972","Decreasing rating on Kids profile removes content rated above restriction","Elainejanis Dagdayan","C2479718","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1512","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 8:27 AM","Regression",""
"T29505971","Continue watching rail asset list is profile specific","Elainejanis Dagdayan","C2479678","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2826","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Elainejanis Dagdayan","5/23/2023 8:29 AM","Regression",""
"T29506020","Continue Watching Removal From Rail (Homepage)","Peter Kis-Nemet","C2617216","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1512","Critical User Journey","Fire TV","R109484","Continue Watching","0","","Passed","Peter Kis-Nemet","5/23/2023 8:48 AM","Regression",""
"T29505964","Validation of WelcomeScreen","Peter Kis-Nemet","C2478636","","","","","","Launch_Day_300Mins","R109464","All Platforms","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Fire TV","R109484","Welcome Screen","0","","Passed","Peter Kis-Nemet","5/23/2023 7:43 AM","Regression",""
"T29505966","Authenticated user can able to access manage account page","Eva Nyuli","C2479442","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15064","Critical User Journey","Fire TV","R109484","Account Page","0","","Passed","Eva Nyuli","5/23/2023 7:59 AM","Regression",""
"T29505970","Authenticated user can able to access Help section","Eva Nyuli","C2479640","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2003","Critical User Journey","Fire TV","R109484","Account Page","0","","Passed","Eva Nyuli","5/23/2023 8:00 AM","Regression",""
"T29505961","Validate onboarding for a new user via Home screen","Peter Kis-Nemet","C2478599","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2139, GQA-2731","Critical User Journey","Fire TV","R109484","Onboarding, Registration and Sign in","0","","Passed","Peter Kis-Nemet","5/23/2023 7:40 AM","Regression",""
"T29506045","Verify CTA buttons landing pages from home screen","Jon Laprevote","C2621429","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2139, GQA-2731, GQA-2759","Critical User Journey","Fire TV","R109484","Onboarding, Registration and Sign in","0","","Passed","Jon Laprevote","5/23/2023 8:04 AM","Regression",""
"T29505962","Reset Password","Jon Laprevote","C2478603","","","","","","Launch_Day_300Mins","R109464","All Platforms","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Fire TV","R109484","Onboarding, Registration and Sign in","0","","Passed","Jon Laprevote","5/23/2023 8:46 AM","Regression",""
"T29630162","Launch App with Ethernet Setup (Without WiFi)","allie stefanakis","C2696876","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Web
Android TV
STB
cdev","P1","GQA-16646","Critical User Journey","Fire TV","R109484","Onboarding, Registration and Sign in","0","","Passed","allie stefanakis","5/23/2023 10:28 AM","Regression",""
"T29506099","[Access] [MVPD Re-authentication] [CTV] Sign Out","","C2622900","negative test, not testable in prod currently","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2209, GQA-15176","Critical User Journey","Fire TV","R109484","MVPD","1","","Remove from Run","Luke Sanderson","5/24/2023 1:32 AM","Regression",""
"T29505992","MVPD flow - link existing DTC, IAP and MVPD  to MVPD","","C2605168","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2053, GQA-2026, GQA-2273, GQA-2161, GQA-2239, GQA-2158","Critical User Journey","Fire TV","R109484","MVPD","1","","Passed","Luke Sanderson","5/24/2023 1:31 AM","Regression",""
"T29506071","[Access] [Generic Sign In] New or Existing User Authorized for BEAM with 1st Party Credentials","Peter Kis-Nemet","C2621732","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2054, GQA-2196","Critical User Journey","Fire TV","R109484","sign in genric flow","1","","Passed","Peter Kis-Nemet","5/23/2023 9:15 AM","Regression",""
"T29506107","link existing DTC,IAP and  MVPD user to MVPD- sign in flow","","C2623749","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2053, GQA-2026, GQA-2273, GQA-2161, GQA-2158","Critical User Journey","Fire TV","R109484","sign in genric flow","1","","Passed","Luke Sanderson","5/24/2023 1:32 AM","Regression",""
"T29506081","[Access] [Generic Sign In] Lapsed User","Basma Mohammed","C2622351","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2046","Critical User Journey","Fire TV","R109484","sign in genric flow","1","","Passed","Basma Mohammed","5/23/2023 9:56 AM","Regression",""
"T29505979","Authenticated user observes expected Network rail metadata","Eva Nyuli","C2481440","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Fire TV","R109484","Network Landing Page","0","","Passed","Eva Nyuli","5/23/2023 8:15 AM","Regression",""
"T29505980","Authenticated user observes expected Show Landing page metadata via Network page","Eva Nyuli","C2481445","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Fire TV","R109484","Network Landing Page","0","","Passed","Eva Nyuli","5/23/2023 8:16 AM","Regression",""
"T29505989","Authenticated user observes expected network logo","Maria Perevoznik","C2483101","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","Fire TV","R109484","Network Landing Page","0","","Passed","Maria Perevoznik","5/23/2023 2:33 PM","Regression",""
"T29506117","Removal of 4K UHD Copy in Legacy Max Buy Flow","","C2625515","","","","","","Launch_Day_300Mins","R109464","All Platforms","P1","GQA-15521","Critical User Journey","Fire TV","R109484","Out Of Scope or Duplicate","1","","Passed","Luke Sanderson","5/24/2023 1:32 AM","Regression",""
"T29506069","Restart playback of an asset from CDP with viewing progress","Eva Nyuli","C2621712","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2787, GQA-2784, GQA-2801, GQA-2799, GQA-2683, GQA-2778","Critical User Journey","Fire TV","R109484","Content Detail Page","0","Content Detail Page Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/186551056/

Content Detail Page Feature:
https://wbdstreaming.atlassian.net/browse/CD-74","Passed","Eva Nyuli","5/23/2023 9:32 AM","Regression",""
"T29505977","Authenticated User can play """"Extras"""" on <assetType> content details page","Eva Nyuli","C2480330","no extras under topical series, couldn't check that","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2616, GQA-1873","Critical User Journey","Fire TV","R109484","Content Detail Page","0","Content Detail Page Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/186551056/

Content Detail Page Feature:
https://wbdstreaming.atlassian.net/browse/CD-74","Passed","Eva Nyuli","5/23/2023 8:45 AM","Regression",""
"T29506034","Restart playback of a Series in Completed Watching state from CDP","Elainejanis Dagdayan","C2620983","Tested the Last of Us","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2787","Critical User Journey","Fire TV","R109484","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Elainejanis Dagdayan","5/23/2023 8:37 AM","Regression",""
"T29506049","Series CDP - Coming Soon state metadata","Elainejanis Dagdayan","C2621481","Silos Baking Standard Series firetv stick gen2","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2812, GQA-2813, GQA-2534, GQA-2795","Critical User Journey","Fire TV","R109484","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Elainejanis Dagdayan","5/23/2023 11:18 AM","Regression",""
"T29506032","Series CDP - Cold Start state metadata","Elainejanis Dagdayan","C2620975","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2793, GQA-2798, GQA-2794, GQA-2778","Critical User Journey","Fire TV","R109484","Series Detail Page","1","Beam CDP State Matrix: 
 https://docs.google.com/spreadsheets/d/1slfDbka3CQCBM1Jcdo1ZU2sH2GBfuI6S2ic97e4mPbw/edit#gid=0","Passed","Elainejanis Dagdayan","5/23/2023 8:50 AM","Regression",""
